,time,alpha,beta
383,0.008685275263308966,0.00097,0.6452598440402273
384,0.008707952222221,0.00097,0.645245195430362
385,0.008730629181133034,0.00097,0.6452305605707533
386,0.008753306140045068,0.00097,0.6452159393577419
387,0.008775983098957102,0.00097,0.6452013316878596
388,0.008798660057869135,0.00097,0.6451867374578367
389,0.008821337016781169,0.00097,0.6451721565645964
390,0.008844013975693203,0.00097,0.6451575889052557
391,0.008866690934605237,0.00097,0.6451430343771267
392,0.008889367893517271,0.00097,0.6451284928777155
393,0.008912044852429305,0.00097,0.6451139643047212
394,0.00893472181134134,0.00097,0.645099448556038
395,0.008957398770253372,0.00097,0.6450849455297512
396,0.008980075729165406,0.00097,0.6450704551241406
397,0.00900275268807744,0.00097,0.645055977237678
398,0.009025429646989474,0.00097,0.6450415117690286
399,0.009048106605901508,0.00097,0.6450270586170498
400,0.009070783564813542,0.00097,0.6450126176807913
401,0.009093460523725576,0.00097,0.6449981888594932
402,0.009116137482637609,0.00097,0.6449837720525893
403,0.009138814441549643,0.00097,0.6449693671597045
404,0.009161491400461677,0.00097,0.644954974080654
405,0.00918416835937371,0.00097,0.6449405927154443
406,0.009206845318285745,0.00097,0.6449262229642745
407,0.009229522277197779,0.00097,0.644911864727531
408,0.009252199236109813,0.00097,0.6448975179057941
409,0.009274876195021846,0.00097,0.6448831823998313
410,0.00929755315393388,0.00097,0.6448688581106026
411,0.009320230112845914,0.00097,0.6448545449392555
412,0.009342907071757948,0.00097,0.6448402427871274
413,0.009365584030669982,0.00097,0.6448259515557477
414,0.009388260989582016,0.00097,0.6448116711468307
415,0.00941093794849405,0.00097,0.6447974014622825
416,0.009433614907406084,0.00097,0.6447831424041965
417,0.009456291866318117,0.00097,0.6447688938748553
418,0.00947896882523015,0.00097,0.6447546557767291
419,0.009501645784142185,0.00097,0.644740428012476
420,0.009524322743054219,0.00097,0.6447262104849418
421,0.009546999701966253,0.00097,0.6447120030971603
422,0.009569676660878287,0.00097,0.6446978057523531
423,0.009592353619790321,0.00097,0.6446836183539275
424,0.009615030578702354,0.00097,0.6446694408054788
425,0.009637707537614388,0.00097,0.6446552730107877
426,0.009660384496526422,0.00097,0.6446411148738231
427,0.009683061455438456,0.00097,0.6446269662987386
428,0.00970573841435049,0.00097,0.6446128271898746
429,0.009728415373262524,0.00097,0.6445986974517566
430,0.009751092332174558,0.00097,0.6445845769890972
431,0.00977376929108659,0.00097,0.6445704657067923
432,0.009796446249998625,0.00097,0.6445563635099245
433,0.009819123208910659,0.00097,0.6445422703037609
434,0.009841800167822693,0.00097,0.6445281859937531
435,0.009864477126734727,0.00097,0.6445141104855366
436,0.009887154085646761,0.00097,0.6445000436849324
437,0.009909831044558795,0.00097,0.6444859854979452
438,0.009932508003470827,0.00097,0.6444719358307627
439,0.009955184962382862,0.00097,0.6444578945897574
440,0.009977861921294896,0.00097,0.644443861681485
441,0.01000053888020693,0.00097,0.644429837012684
442,0.010023215839118964,0.00097,0.6444158204902757
443,0.010045892798030998,0.00097,0.6444018120213645
444,0.010068569756943032,0.00097,0.6443878115132373
445,0.010091246715855064,0.00097,0.6443738188733639
446,0.010113923674767098,0.00097,0.6443598340093959
447,0.010136600633679133,0.00097,0.6443458568291658
448,0.010159277592591167,0.00097,0.6443318872406891
449,0.0101819545515032,0.00097,0.6443179251521636
450,0.010204631510415235,0.00097,0.6443039704719654
451,0.010227308469327269,0.00097,0.6442900231086544
452,0.010249985428239301,0.00097,0.6442760829709713
453,0.010272662387151335,0.00097,0.6442621499678343
454,0.01029533934606337,0.00097,0.6442482240083467
455,0.010318016304975404,0.00097,0.6442343050017889
456,0.010340693263887438,0.00097,0.6442203928576213
457,0.010363370222799472,0.00097,0.6442064874854863
458,0.010386047181711506,0.00097,0.6441925887952036
459,0.010408724140623538,0.00097,0.6441786966967737
460,0.010431401099535572,0.00097,0.6441648111003759
461,0.010454078058447606,0.00097,0.6441509319163681
462,0.01047675501735964,0.00097,0.6441370590552871
463,0.010499431976271675,0.00097,0.6441231924278488
464,0.010522108935183709,0.00097,0.6441093319449471
465,0.010544785894095743,0.00097,0.6440954775176537
466,0.010567462853007775,0.00097,0.6440816290572187
467,0.01059013981191981,0.00097,0.6440677864750701
468,0.010612816770831843,0.00097,0.6440539496828128
469,0.010635493729743878,0.00097,0.644040118592229
470,0.010658170688655912,0.00097,0.6440262931152787
471,0.010680847647567946,0.00097,0.6440124731640977
472,0.01070352460647998,0.00097,0.6439986586509996
473,0.010726201565392012,0.00097,0.6439848494884743
474,0.010748878524304046,0.00097,0.6439710455891874
475,0.01077155548321608,0.00097,0.6439572468659815
476,0.010794232442128114,0.00097,0.6439434532318731
477,0.010816909401040149,0.00097,0.6439296646000564
478,0.010839586359952183,0.00097,0.6439158808839
479,0.010862263318864217,0.00097,0.6439021019969484
480,0.010884940277776249,0.00097,0.6438883278529208
481,0.010907617236688283,0.00097,0.6438745583657108
482,0.010930294195600317,0.00097,0.6438607934493868
483,0.010952971154512351,0.00097,0.6438470330181928
484,0.010975648113424386,0.00097,0.643833276986545
485,0.01099832507233642,0.00097,0.6438195252690353
486,0.011021002031248454,0.00097,0.6438057777804285
487,0.011043678990160488,0.00097,0.6437920344356625
488,0.01106635594907252,0.00097,0.643778295149851
489,0.011089032907984554,0.00097,0.6437645598382771
490,0.011111709866896588,0.00097,0.6437508284164006
491,0.011134386825808622,0.00097,0.6437371007998518
492,0.011157063784720657,0.00097,0.6437233769044345
493,0.01117974074363269,0.00097,0.6437096566461248
494,0.011202417702544725,0.00097,0.6436959399410693
495,0.011225094661456757,0.00097,0.6436822267055902
496,0.011247771620368791,0.00097,0.6436685168561779
497,0.011270448579280825,0.00097,0.6436548103094955
498,0.01129312553819286,0.00097,0.6436411069823791
499,0.011315802497104894,0.00097,0.6436274067918337
500,0.011338479456016928,0.00097,0.6436137096550361
501,0.011361156414928962,0.00097,0.6436000154893344
502,0.011383833373840994,0.00097,0.6435863242122467
503,0.011406510332753028,0.00097,0.6435726357414602
504,0.011429187291665062,0.00097,0.6435589499948353
505,0.011451864250577096,0.00097,0.6435452668903997
506,0.01147454120948913,0.00097,0.6435315863463517
507,0.011497218168401165,0.00097,0.6435179082810603
508,0.011519895127313199,0.00097,0.6435042326130608
509,0.011542572086225231,0.00097,0.6434905592610611
510,0.011565249045137265,0.00097,0.6434768881439359
511,0.0115879260040493,0.00097,0.6434632191807297
512,0.011610602962961333,0.00097,0.6434495522906547
513,0.011633279921873367,0.00097,0.6434358873930918
514,0.011655956880785402,0.00097,0.6434222244075909
515,0.011678633839697436,0.00097,0.6434085632538684
516,0.011701310798609468,0.00097,0.6433949038518094
517,0.011723987757521502,0.00097,0.6433812461214661
518,0.011746664716433536,0.00097,0.6433675899830583
519,0.01176934167534557,0.00097,0.6433539353569734
520,0.011792018634257604,0.00097,0.6433402821637644
521,0.011814695593169638,0.00097,0.6433266303241525
522,0.011837372552081673,0.00097,0.6433129797590247
523,0.011860049510993705,0.00097,0.6432993303894343
524,0.011882726469905739,0.00097,0.6432856821366016
525,0.011905403428817773,0.00097,0.6432720349219122
526,0.011928080387729807,0.00097,0.6432583886669172
527,0.011950757346641841,0.00097,0.6432447432933333
528,0.011973434305553875,0.00097,0.6432310987230437
529,0.01199611126446591,0.00097,0.6432174548780958
530,0.012018788223377942,0.00097,0.6432038116807024
531,0.012041465182289976,0.00097,0.6431901690532407
532,0.01206414214120201,0.00097,0.6431765269182526
533,0.012086819100114044,0.00097,0.6431628851984437
534,0.012109496059026078,0.00097,0.6431492438166864
